direccion,telefono,paginaweb,email,provincia_url,empresa_url
"Pol. Ind. La Veredilla, C. Curtidores, 4, 45200 Illescas, Toledo",925 50 12 20,https://desratizaciones.net,,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/illescas/desratizaciones-grupo-munoz-s-l-illescas/
"Pl. Santorini, 6, 45200 Illescas, Toledo",633 58 55 71,https://kycservicios.com,clientes@kycservicios.com,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/illescas/control-de-plagas-kycservicios-com-illescas/
"C. Roma, Nave 8, P.I, 45300 La Picota, Toledo",911 61 02 72,https://vencedesinfecciones.com,info@vencedesinfecciones.com,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/ocana/control-de-plagas-vence-desinfecciones-ocana/
"C. Rembrandt, 6, 45224 Seseña, Toledo",656 50 90 20,https://serviscontrolddd.es,info@serviscontrolddd.es,https://amisando.es/servicios/toledo/,https://amisando.es/servicios/toledo/sesena/servis-control-ddd-sesena/
"Carrer Vereda Mas de Tous, 12, 46185 La Pobla de Vallbona, Valencia",962 76 08 52,https://honoriosalavert.es,honorio@honoriosalavert.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/la-pobla-de-vallbona/honorio-salavert-s-l-la-pobla-de-vallbona/
"Av. de Madrid, 3, 46910 Sedaví, Valencia",963 96 17 58,https://tratecval.com,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/sedavi/control-de-plagas-tratecval-sedavi/
"C/ d’Andreu Alfaro, 16, 46025 València, Valencia",962 05 94 32,https://jrcsistemasnaturales.com,carles@jrcgrupo.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-jrc-sistemas-naturales-valencia/
"Carrer Sant Lluís Gonzaga, 9, 46701 Gandia, Valencia",670 59 62 65,https://Ficha de GMB,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/gandia/aqua-plag-gandia/
"Pol. Ind. Castilla, Vial 5, 2, 46380 Cheste, Valencia",963 67 53 09,https://higienisa.es,albacete@higienisa.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/cheste/higienisa-control-de-plagas-valencia-cheste/
"Carrer 15, 109, 46182 Valencia",617 35 95 35,https://egraliplagas.com,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paterna/egrali-control-de-plagas-paterna/
"Carrer Paterna, 8, bajo derecha, 46117 Bétera, Valencia",652 15 90 05,https://plaserman.com,info@plaserman.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/betera/plaserman-salud-publica-sl-control-de-plagas-valencia-betera/
"C/ Major, 22, 46134 Foios, Valencia",961 49 13 37,https://antonioaznararnal.com,informacion@antonioaznararnal.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/foios/control-de-plagas-antonio-aznar-arnal-foios/
"Carrer de Carlos Gomis, 2, 46740 Carcaixent, Valencia",962 46 09 35,https://oliverfutur.es,c-uh@hotmail.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/carcaixent/control-de-carcoma-oliver-futur-sl-carcaixent/
"Carrer Guillem Jàfer, 46026 València, Valencia",963 34 09 08,https://desinsectacionesvalencia.com,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/desval-desinsectaciones-valencia-s-l/
"C/ de Vicenta Gomar Comare, 46460, Valencia",600 97 90 20,https://chinchestop.com,correo@chinchestop.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/silla/control-de-plagas-chinchestop-s-l-silla/
"Carrer Jacinto Benavente, 28-A, 46960 Aldaia, Valencia",664 48 10 16,https://Ficha de GMB,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/aldaya/plagascom-aldaya/
"Carrer Tirant lo Blanc, 9, 46960 Aldaia, Valencia",900 901 076,https://rentokil.com,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/aldaya/rentokil-initial-control-de-plagas-en-valencia-aldaya/
"Carrer de l'Erudit Orellana, 18, 46008 València, Valencia",686 01 97 00,https://ivtratamientos.es,plagas@ivtratamientos.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/i-v-tratamientos-control-de-plagas-valencia/
"Avinguda dels, Av. Corregers, 11, 5A, 46394, Valencia",961 29 87 60,https://ncplagas.com,contacto@ncplagas.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/loriguilla/nc-plagas-loriguilla/
"Carrer del Poliesportiu, 24, 46470 Massanassa, Valencia",963 56 17 92,https://rocadefisan.es,ad@rocadefisan.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/masanasa/control-de-plagas-roca-defisan-masanasa/
"Av. Joan Peset Aleixandre, 16, 46110 Godella, Valencia",963 90 48 00,https://teidesa.com,info@teidesa.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/godella/control-de-plagas-teidesa-godella/
46014 Valencia,963 57 18 84,https://sanival.es,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-sanival-valencia/
"Carrer Major, 53, 46418 Fortaleny, Valencia",961 70 00 23,https://biottec.es,biottec@biottec.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/fortaleny/biottec-sanidad-ambiental-y-control-de-plagas-fortaleny/
"Carrer Riu Magre, 16, 46250 L'Alcúdia, Valencia",962 99 62 56,https://gbstratamientos.com,info@gbstratamientos.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/la-alcudia/control-de-plagas-gbs-calidad-ambiental-la-alcudia/
"Carrer de Sant Antoni, 69, 46870 Ontinyent, Valencia",662 61 10 67,https://ratonet.es,info@ratonet.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/onteniente/ratonet-control-plagues-s-l-onteniente/
"Av. al Vedat, 137, 46900 Torrent, Valencia",615 82 71 99,https://estudiverd.es,clientes@estudiverd.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/torrent/control-de-plagas-estudi-verd-s-l-torrent/
"Carrer dels Maulets, 18, 46250 L'Alcúdia, Valencia",654 71 84 44,https://biocidasmoncho.es,servicios@biocidasmoncho.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/la-alcudia/control-de-plagas-valencia-servicios-biocidas-sr-moncho-la-alcudia/
"MORO ZEIT 11, 46001 Valencia",963 77 86 59,https://ecolimsistemas.com,info@ecolimsistemas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-ecolim-sistemas-valencia/
"poligono el oliveral, Calle L nave 111, 46394, Valencia",963 12 60 12,https://toposcontroldeplagas.es,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/collado/topos-control-de-plagas-collado/
"Carrer del Palacio, 1, 46910 Alfafar, Valencia",963 75 10 35,https://garferplagas.com,info@garferplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/alfafar/garfer-plagas-alfafar/
"Avinguda Comarques del País Valencià, 15, B, 46930 Quart de Poblet, Valencia",965 02 80 72,https://desaaplicaciones.com,ana@desaaplicaciones.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/cuart-de-poblet/control-de-plagas-desa-aplicaciones-cuart-de-poblet/
"C/ Rosa Luxemburgo, 1, Polígono Industrial La Figuera - Els, Camí els Mollons, 46970 Alaquàs, Valencia",963 75 51 06,https://ctl-plagas.com,info@ctl-plagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/alacuas/ctl-control-de-plagas-desinfeccion-desinsectacion-desratizacion-alacuas/
"C. de Lliria, 40, P8, 46191 Vilamarxant, Valencia",650 10 53 13,https://3dcontroldeplagas.es,comercial@3dcontroldeplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/vilamarxant/3d-control-de-plagas-vilamarxant/
No se ha proporcionado,659 73 00 06,https://mediterraniaplagas.com,info@mediterraniaplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/ademuz/mediterrania-control-de-plagas-ademuz/
"Carrer Jaume I, 23, bajo, 46192 Montserrat, Valencia",644 22 22 51,https://monplagas.es,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/monserrat/monplagas-monserrat/
"C. de Pius IX, 19, 46017 València, Valencia",644 60 25 31,https://dasersa.com,info@dasersa.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-daser-sanidad-ambiental-valencia/
"Av. Benjamín Franklin, 12, 46980 Paterna, Valencia",900 649 140,https://actualiagrupo.com,info@actualiagrupo.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paterna/control-de-plagas-actualia-valencia-paterna/
"C/ del Governador Vell, 18, 46003 València, Valencia",671 90 70 84,https://plabye.com,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/plabye-control-de-plagas-valencia/
"Av. Independència, 2, Bajo, 46200 Paiporta, Valencia",963 01 43 96,https://biosval.es,biosval@biosval.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paiporta/control-de-plagas-biosval-ambiental-s-l-paiporta/
"Carrer de la Malva-rosa, nº12, 46900 Torrent, Valencia",677 15 81 45,https://plagaskil.com,plagaskil@gmail.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/torrent/plagaskil-torrent/
"Carrer Gafarró, 2, Centro Comercial Colinas, Local 37, 46184 Colinas de San Antonio, Valencia",960 09 58 89,https://cpd-plagas.es,murcia@cpd-plagas.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/colinas-de-san-antonio/cpd-plagas-control-de-plagas-y-termitas-colinas-de-san-antonio/
"Carrer Antic Regne de València, 26, Bajo 1, 46196 Catadau, Valencia",666 50 85 23,https://ecoserra.es,info@ecoserra.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/catadau/ecoserra-control-de-plagas-catadau/
"Polígono Industrial El Oliveral, Carrer L, nave 101, 102, 46394, Valencia",961 66 50 36,https://alpama.com,info@alpama.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/collado/alpama-control-de-plagas-s-l-collado/
"Carrer Metge Vicent Torrent, 12, 46015 València, Valencia",722 36 71 99,https://hidelimp.es,info@hidelimp.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-hidelimp-soluciones-ambientales-sanidad-ambiental-valencia/
"Carrer Cadirers, 4, 46100 Godella, Valencia",963 90 53 39,https://grupoeliteq.com,eliteq@grupoeliteq.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/godella/control-de-plagas-eliteq-sanidad-ambiental-godella/
"Av de Pi y Margall, 54, Bajo Izqda, Av. Pi I Margall, 56, bajo, 46100 Burjassot, Valencia",963 64 37 58,https://sanidadecoambiente.es,info@sanidadecoambiente.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/burjasot/control-de-ratas-sanidad-ecoambiente-burjasot/
"Mas de Tous, Carrer Londres, 5, POL. IND, 46185 La Pobla de Vallbona, Valencia",961 37 10 20,https://coandi.es,coandi@coandi.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/la-pobla-de-vallbona/control-de-plagas-coandi-s-l-la-pobla-de-vallbona/
"C/ Pintor Valero, 12, Bajo, 46120 Alboraya, Valencia",961 85 78 88,https://tecno.es,info@tecno.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/alboraya/tecno-laboratorio-y-control-de-plagas-alboraya/
"C/ del Túria, 40, 46008 València, Valencia",650 10 53 13,https://3dcontroldeplagas.es,comercial@3dcontroldeplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/3d-control-de-plagas-valencia/
No se ha proporcionado,961 03 46 67,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/ademuz/control-de-ratas-anticimex-3d-valencia-ademuz/
"Av. del Dret de Manifestació, 15, 46600 Alzira, Valencia",669 36 04 80,https://desflor.es,desflor@hotmail.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/alzira/control-de-plagas-ramon-flor-s-l-desflor-alzira/
"Ronda Auguste y Louis Lumière, 23, Nave 10, 46980 Paterna, Valencia",961 26 47 03,https://lokimica.com,lokimica@lokimica.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paterna/empresa-de-control-de-plagas-lokimica-s-a-delegacion-valencia-paterna/
"Carrer del Pintor Cortina, 43, Bajo - Izquierda, 46017 València, Valencia",960 99 27 80,https://ddsplagas.com,administracion@ddsplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/dds-plagas-control-de-termitas-eliminar-cucarachas-valencia/
"Carrer la Pau, 10, 46138 Rafelbunyol, Valencia",961 10 25 90,https://evaniasistemas.es,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/rafelbunyol/control-de-plagas-evania-sistemas-de-lucha-antivectorial-rafelbunyol/
"Av. de França, 1, 46023 València, Valencia",602 43 14 16,https://Ficha de GMB,,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-vial19-valencia/
"Parque Empresarial Táctica, C. Algepser 20, Nave 2, 46988 Paterna, Valencia",961 34 54 04,https://apariciotratamientos.es,aparicio@apariciotratamientos.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paterna/aparicio-tratamientos-paterna/
"Carretera Nuevo Acceso Playa Daimus, 7, 46710 Daimús, Valencia",962 81 82 55,https://ctl-plagas.com,info@ctl-plagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/daimuz/control-de-plagas-ctl-sanidad-ambiental-daimuz/
"Camí la Mar, BAJO, 46530 Puçol, Valencia",963 30 07 69,https://fumigasa.com,administracion@fumigasa.es,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/puzol/fumigasa-puzol/
46010 Valencia,963 61 79 86,https://cliner.com,andalucia@cliner.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-cliner-valencia/
"Carrer de Ciudad Real, 1, 46980 Paterna, Valencia",671 05 36 94,https://azetaplagas3d.com,azetaplagas3d@gmail.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/paterna/azeta-plagas-3d-paterna/
"Plaça de l'Escultor Frechina, 9, 46017 València, Valencia",963 57 64 68,https://todoplagas.com,oficina@todoplagas.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/todoplagas-valencia-fumigacion-control-de-plagas/
"Calle 11 n 5 Nave 20 Apartado correos 193, 46220 Picassent, Valencia",961 22 56 22,https://trakta.es,trakta@globalomnium.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/picassent/control-de-legionella-valencia-trakta-picassent/
"Carrer de Rafael Lapesa Melgar Gramatic i Lingüista, 20, pta.4, 46017 Valencia",960 10 59 03,https://sanalid.es,halo@minapoli.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/control-de-plagas-sanalid-valencia/
"Carrer Enric Valor, 3-A, 46114 Vinalesa, Valencia",630 05 16 85,https://enaccioncontroldeplagas.es,enaccioncontrol@gmail.com,https://amisando.es/servicios/valencia/,https://amisando.es/servicios/valencia/vinalesa/en-accion-control-de-plagas-y-servicios-vinalesa/
"Av de Gijón, 129, 47009 Valladolid",983 34 43 54,https://Ficha de GMB,,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/plagas-stop-fumigaciones-valladolid/
"C. Hermes, 4, 47195 Arroyo de la Encomienda, Valladolid",983 25 95 95,https://rocadefisan.es,ad@rocadefisan.es,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/arroyo-de-la-encomienda/control-de-plagas-roca-defisan-arroyo-de-la-encomienda/
"C. Vázquez de Menchaca, 12, 47008 Valladolid",665 25 23 42,https://massim.es,info@rocadefisan.es,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/massim-control-de-plagas-valladolid/
"Cam. Renedo, 11, 47155 Santovenia de Pisuerga, Valladolid",983 40 04 28,https://midesddd.com,mides@midesddd.com,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/santovenia-de-pisuerga/control-de-plagas-mides-santovenia-de-pisuerga/
"C. Titanio, 36, 47012 Valladolid",900 901 076,https://rentokil.com,,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/rentokil-initial-control-de-plagas-en-valladolid/
No se ha proporcionado,983 51 18 67,https://anticimex.es,protecciondedatos@anticimex.com.es,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/adalia/control-de-plagas-anticimex-3d-castilla-leon-adalia/
"C. Azalea, 24, nave 14, 47017 Valladolid",983 29 08 64,https://aspama.com,gerencia@aspama.com,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/aspama-control-de-plagas-en-valladolid/
"C. Soto de Medinilla, 10, 47009 Valladolid",616 65 54 33,https://tresdessl.com,,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/3-d-tratamientos-biosanitarios-valladolid/
"C. Torneros, 16, 47620 Villanubla, Valladolid",983 56 10 37,https://biecon.es,,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/villanubla/biecon-estudios-y-controles-biologicos-s-l-villanubla/
"C. Luis de Mercado, 9, 47151 Boecillo, Valladolid",983 54 80 69,https://ecoespacio.es,patricia@ecoespacio.es,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/boecillo/control-de-plagas-ecoespacio-boecillo/
"C. Abedul, 24, 47193 Cistérniga, Valladolid",983 37 21 81,https://descale.es,info@descale.es,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/cisterniga/descale-sanidad-ambiental-control-de-plagas-cisterniga/
"C. Kriptón, 15, 47012 Valladolid",983 51 80 01,https://bugcontroldeplagas.com,info@bugcontroldeplagas.com,https://amisando.es/servicios/valladolid/,https://amisando.es/servicios/valladolid/bug-control-de-plagas-valladolid/
